Station,Date and Time,Air Temp,RH,Dewpoint,Solar Rad,Precip,Wind,Wind Dir,Gust Speed
fcl01,2022-12-15 09:55:00,32.26,0.294,3.83,234.1,0.0,6.86,330.2,16.09
fcl01,2022-12-15 10:00:00,32.1,0.3,4.1,259.1,0.0,6.7,339.1,15.83
fcl01,2022-12-15 10:05:00,32.77,0.3,4.7,340.9,0.0,6.01,344.2,10.79
fcl01,2022-12-15 10:10:00,32.92,0.299,4.77,281.7,0.0,5.86,342.5,10.83
fcl01,2022-12-15 10:15:00,32.78,0.307,5.22,245.6,0.0,6.79,349.9,13.24
fcl01,2022-12-15 10:20:00,32.39,0.315,5.47,281.7,0.0,5.57,344.0,13.02
fcl01,2022-12-15 10:25:00,33.09,0.314,6.0,367.0,0.0,5.39,344.4,13.33
fcl01,2022-12-15 10:30:00,33.17,0.311,5.83,402.8,0.0,8.48,346.7,16.0
fcl01,2022-12-15 10:35:00,33.22,0.31,5.83,406.4,0.0,8.24,335.6,14.51
fcl01,2022-12-15 10:40:00,34.2,0.302,6.09,403.0,0.0,6.25,340.2,14.38
fcl01,2022-12-15 10:45:00,34.01,0.297,5.55,357.1,0.0,8.29,340.2,17.23
fcl01,2022-12-15 10:50:00,33.5,0.298,5.21,295.9,0.0,7.36,328.8,16.27
fcl01,2022-12-15 10:55:00,32.89,0.299,4.73,200.4,0.0,8.59,320.5,15.92
fcl01,2022-12-15 11:00:00,32.15,0.302,4.33,209.7,0.0,9.52,334.1,18.14
fcl01,2022-12-15 11:05:00,32.38,0.3,4.39,241.7,0.0,7.44,333.2,18.14
fcl01,2022-12-15 11:10:00,32.47,0.301,4.52,263.1,0.0,7.92,326.9,14.29
fcl01,2022-12-15 11:15:00,32.05,0.3,4.05,201.1,0.0,8.34,334.3,16.09
fcl01,2022-12-15 11:20:00,31.59,0.301,3.74,173.3,0.0,9.77,340.0,19.64
fcl01,2022-12-15 11:25:00,31.54,0.301,3.73,164.7,0.0,6.99,349.3,15.78
fcl01,2022-12-15 11:30:00,31.4,0.298,3.35,157.3,0.0,9.02,345.9,18.86
fcl01,2022-12-15 11:35:00,31.07,0.298,3.09,163.6,0.0,10.02,348.7,23.33
fcl01,2022-12-15 11:40:00,31.13,0.296,2.97,180.7,0.0,7.8,347.8,17.1
fcl01,2022-12-15 11:45:00,31.62,0.291,3.02,198.0,0.0,6.69,347.3,15.52
fcl01,2022-12-15 11:50:00,31.61,0.287,2.76,217.3,0.0,8.97,344.5,20.65
fcl01,2022-12-15 11:55:00,31.66,0.285,2.64,168.4,0.0,7.61,339.3,18.54
fcl01,2022-12-15 12:00:00,31.51,0.282,2.29,171.1,0.0,8.71,346.7,18.63
fcl01,2022-12-15 12:05:00,31.6,0.278,2.02,188.9,0.0,5.94,351.6,18.1
fcl01,2022-12-15 12:10:00,32.01,0.274,2.04,198.7,0.0,8.57,353.7,20.74
fcl01,2022-12-15 12:15:00,31.86,0.272,1.78,174.3,0.0,8.8,342.9,17.05
fcl01,2022-12-15 12:20:00,31.83,0.273,1.88,153.6,0.0,5.96,347.7,14.12
fcl01,2022-12-15 12:25:00,31.88,0.274,1.96,142.2,0.0,6.31,345.0,13.15
fcl01,2022-12-15 12:30:00,31.71,0.278,2.12,136.5,0.0,7.54,343.7,15.56
fcl01,2022-12-15 12:35:00,31.52,0.282,2.23,141.6,0.0,7.49,342.6,15.35
fcl01,2022-12-15 12:40:00,31.69,0.279,2.21,144.6,0.0,6.42,346.1,13.11
fcl01,2022-12-15 12:45:00,31.88,0.278,2.29,144.1,0.0,6.55,329.1,12.19
fcl01,2022-12-15 12:50:00,32.13,0.269,1.74,142.7,0.0,7.85,327.9,16.49
fcl01,2022-12-15 12:55:00,32.16,0.258,0.94,146.3,0.0,9.64,334.3,18.41
fcl01,2022-12-15 13:00:00,32.09,0.263,1.28,154.0,0.0,7.97,332.1,15.74
fcl01,2022-12-15 13:05:00,32.04,0.287,3.09,156.8,0.0,7.41,330.9,15.43
fcl01,2022-12-15 13:10:00,31.82,0.298,3.69,155.3,0.0,8.22,337.4,16.05
fcl01,2022-12-15 13:15:00,31.69,0.32,5.16,164.0,0.0,5.26,342.4,11.66
fcl01,2022-12-15 13:20:00,31.91,0.297,3.73,171.6,0.0,8.18,316.7,16.84
fcl01,2022-12-15 13:25:00,32.38,0.245,-0.04,170.6,0.0,10.4,312.7,22.57
fcl01,2022-12-15 13:30:00,32.68,0.252,0.84,163.9,0.0,7.91,325.3,14.25
fcl01,2022-12-15 13:35:00,31.19,0.347,6.47,156.1,0.0,9.29,328.7,16.62
fcl01,2022-12-15 13:40:00,30.48,0.381,7.94,149.6,0.0,7.33,341.3,14.86
fcl01,2022-12-15 13:45:00,30.04,0.395,8.34,159.5,0.0,9.03,338.7,17.8
fcl01,2022-12-15 13:50:00,30.1,0.394,8.35,200.4,0.0,7.59,338.7,17.36
fcl01,2022-12-15 13:55:00,30.34,0.39,8.3,245.7,0.0,6.85,342.0,13.59
fcl01,2022-12-15 14:00:00,30.59,0.386,8.28,267.4,0.0,7.62,342.2,13.94
fcl01,2022-12-15 14:05:00,30.74,0.381,8.17,272.5,0.0,7.72,346.1,19.19
fcl01,2022-12-15 14:10:00,30.77,0.374,7.79,277.1,0.0,9.04,347.6,16.88
fcl01,2022-12-15 14:15:00,30.84,0.365,7.3,291.4,0.0,9.6,348.6,21.0
fcl01,2022-12-15 14:20:00,30.84,0.358,6.86,245.5,0.0,8.22,341.5,19.73
fcl01,2022-12-15 14:25:00,31.33,0.344,6.46,325.8,0.0,8.98,344.0,16.27
fcl01,2022-12-15 14:30:00,31.41,0.338,6.11,298.2,0.0,9.31,334.8,17.54
fcl01,2022-12-15 14:35:00,31.41,0.332,5.7,243.9,0.0,8.7,343.5,18.19
fcl01,2022-12-15 14:40:00,30.8,0.332,5.17,183.7,0.0,9.91,329.6,19.6
fcl01,2022-12-15 14:45:00,30.54,0.318,4.02,215.7,0.0,10.14,325.2,18.63
fcl01,2022-12-15 14:50:00,30.56,0.307,3.25,166.9,0.0,5.75,342.9,12.71
fcl01,2022-12-15 14:55:00,30.12,0.305,2.73,159.4,0.0,8.21,336.2,16.53
fcl01,2022-12-15 15:00:00,30.03,0.29,1.59,85.7,0.0,9.25,347.0,16.44
fcl01,2022-12-15 15:05:00,30.19,0.275,0.61,71.09,0.0,7.38,343.2,14.2
fcl01,2022-12-15 15:10:00,30.38,0.261,-0.36,61.81,0.0,6.06,332.8,15.52
fcl01,2022-12-15 15:15:00,30.12,0.257,-0.96,51.41,0.0,7.31,337.4,15.7
fcl01,2022-12-15 15:20:00,29.95,0.254,-1.34,48.84,0.0,5.57,346.7,12.01
fcl01,2022-12-15 15:25:00,30.0,0.247,-1.91,42.08,0.0,7.33,340.3,15.7
fcl01,2022-12-15 15:30:00,30.07,0.245,-2.0,37.85,0.0,7.95,339.9,14.42
fcl01,2022-12-15 15:35:00,29.96,0.243,-2.27,38.17,0.0,7.57,335.8,15.87
fcl01,2022-12-15 15:40:00,29.7,0.248,-2.02,43.09,0.0,8.62,355.7,17.14
fcl01,2022-12-15 15:45:00,28.88,0.272,-0.81,35.21,0.0,7.25,1.4,12.8
fcl01,2022-12-15 15:50:00,28.43,0.282,-0.46,34.68,0.0,7.83,355.3,15.13
fcl01,2022-12-15 15:55:00,27.98,0.291,-0.14,34.64,0.0,9.8,354.5,18.9
fcl01,2022-12-15 16:00:00,27.44,0.297,-0.18,29.23,0.0,8.85,355.9,18.59
fcl01,2022-12-15 16:05:00,27.0,0.302,-0.22,26.57,0.0,7.97,357.3,20.22
fcl01,2022-12-15 16:10:00,26.65,0.306,-0.23,23.99,0.0,9.57,355.8,16.18
fcl01,2022-12-15 16:15:00,26.33,0.308,-0.35,15.76,0.0,7.41,349.2,16.27
fcl01,2022-12-15 16:20:00,25.82,0.312,-0.56,11.9,0.0,7.62,354.3,17.41
fcl01,2022-12-15 16:25:00,25.52,0.316,-0.54,9.24,0.0,5.94,351.0,12.23
fcl01,2022-12-15 16:30:00,25.31,0.32,-0.48,5.13,0.0,6.46,351.0,13.77
fcl01,2022-12-15 16:35:00,25.09,0.324,-0.37,2.29,0.0,6.27,347.7,14.95
fcl01,2022-12-15 16:40:00,24.82,0.329,-0.32,0.2,0.0,8.38,348.8,14.51
fcl01,2022-12-15 16:45:00,24.46,0.336,-0.22,0.16,0.0,7.72,333.2,16.22
fcl01,2022-12-15 16:50:00,24.27,0.338,-0.21,0.0,0.0,6.47,336.4,14.86
fcl01,2022-12-15 16:55:00,23.83,0.344,-0.23,0.0,0.0,6.43,333.5,13.68
fcl01,2022-12-15 17:00:00,23.55,0.35,-0.15,0.0,0.0,5.69,326.8,11.79
fcl01,2022-12-15 17:05:00,23.29,0.354,-0.1,0.0,0.0,5.54,330.6,9.12
fcl01,2022-12-15 17:10:00,23.37,0.352,-0.15,0.0,0.0,6.9,338.4,16.18
fcl01,2022-12-15 17:15:00,23.17,0.352,-0.38,0.0,0.0,4.11,338.8,8.24
fcl01,2022-12-15 17:20:00,22.89,0.356,-0.35,0.0,0.0,6.25,343.7,14.73
fcl01,2022-12-15 17:25:00,22.74,0.36,-0.28,0.0,0.0,6.21,336.9,11.66
fcl01,2022-12-15 17:30:00,22.64,0.361,-0.3,0.0,0.0,5.63,342.9,11.71
fcl01,2022-12-15 17:35:00,22.5,0.359,-0.56,0.0,0.0,5.18,341.8,14.47
fcl01,2022-12-15 17:40:00,22.26,0.36,-0.69,0.0,0.0,4.94,340.2,14.51
fcl01,2022-12-15 17:45:00,22.2,0.36,-0.75,0.0,0.0,5.81,343.7,11.18
fcl01,2022-12-15 17:50:00,22.04,0.363,-0.7,0.0,0.0,4.29,340.0,7.89
fcl01,2022-12-15 17:55:00,21.83,0.366,-0.7,0.0,0.0,5.34,344.6,12.89
fcl01,2022-12-15 18:00:00,21.62,0.369,-0.74,0.0,0.0,5.55,350.4,14.16
fcl01,2022-12-15 18:05:00,21.59,0.368,-0.8,0.0,0.0,5.11,352.2,10.52
fcl01,2022-12-15 18:10:00,21.48,0.369,-0.87,0.0,0.0,3.74,340.6,9.86
fcl01,2022-12-15 18:15:00,21.51,0.368,-0.87,0.0,0.0,4.3,334.9,7.85
fcl01,2022-12-15 18:20:00,21.48,0.368,-0.88,0.0,0.0,3.63,319.8,7.72
fcl01,2022-12-15 18:25:00,21.41,0.37,-0.87,0.0,0.0,2.74,298.4,4.69
fcl01,2022-12-15 18:30:00,21.22,0.377,-0.65,0.0,0.0,3.72,303.9,7.41
fcl01,2022-12-15 18:35:00,21.04,0.381,-0.57,0.0,0.0,2.19,312.7,5.44
fcl01,2022-12-15 18:40:00,20.7,0.386,-0.59,0.0,0.0,1.82,338.9,4.08
fcl01,2022-12-15 18:45:00,20.41,0.387,-0.79,0.0,0.0,0.61,319.8,2.89
fcl01,2022-12-15 18:50:00,20.24,0.389,-0.87,0.0,0.0,1.54,297.9,3.46
fcl01,2022-12-15 18:55:00,20.2,0.381,-1.32,0.0,0.0,2.06,302.8,4.87
fcl01,2022-12-15 19:00:00,20.37,0.377,-1.43,0.0,0.0,1.24,271.9,3.95
fcl01,2022-12-15 19:05:00,20.24,0.369,-1.99,0.0,0.0,3.53,305.3,6.49
fcl01,2022-12-15 19:10:00,20.99,0.337,-3.19,0.0,0.0,4.81,294.1,10.61
fcl01,2022-12-15 19:15:00,21.83,0.318,-3.68,0.0,0.0,4.94,306.8,9.08
fcl01,2022-12-15 19:20:00,22.19,0.308,-4.04,0.0,0.0,5.86,298.8,11.84
fcl01,2022-12-15 19:25:00,22.41,0.303,-4.21,0.0,0.0,5.12,311.8,8.94
fcl01,2022-12-15 19:30:00,22.3,0.301,-4.38,0.0,0.0,4.92,298.5,8.29
fcl01,2022-12-15 19:35:00,22.05,0.308,-4.12,0.0,0.0,3.16,288.5,5.87
fcl01,2022-12-15 19:40:00,21.8,0.314,-3.99,0.0,0.0,3.37,298.3,7.63
fcl01,2022-12-15 19:45:00,21.77,0.315,-3.94,0.0,0.0,2.49,289.0,4.78
fcl01,2022-12-15 19:50:00,21.49,0.319,-3.92,0.0,0.0,3.36,284.7,7.41
fcl01,2022-12-15 19:55:00,21.6,0.315,-4.06,0.0,0.0,2.11,282.0,7.85
fcl01,2022-12-15 20:00:00,21.16,0.32,-4.16,0.0,0.0,1.39,268.1,4.74
fcl01,2022-12-15 20:05:00,20.78,0.326,-4.08,0.0,0.0,2.45,312.6,5.26
fcl01,2022-12-15 20:10:00,20.85,0.322,-4.28,0.0,0.0,2.61,293.5,5.35
fcl01,2022-12-15 20:15:00,20.76,0.322,-4.36,0.0,0.0,2.69,305.0,5.39
fcl01,2022-12-15 20:20:00,20.88,0.316,-4.66,0.0,0.0,3.66,305.2,6.97
fcl01,2022-12-15 20:25:00,20.95,0.316,-4.59,0.0,0.0,3.25,288.1,6.44
fcl01,2022-12-15 20:30:00,20.69,0.321,-4.52,0.0,0.0,3.57,303.5,5.7
fcl01,2022-12-15 20:35:00,20.72,0.315,-4.83,0.0,0.0,3.0,308.8,6.27
fcl01,2022-12-15 20:40:00,20.82,0.315,-4.77,0.0,0.0,2.54,312.2,4.43
fcl01,2022-12-15 20:45:00,20.61,0.32,-4.64,0.0,0.0,2.71,314.8,5.31
fcl01,2022-12-15 20:50:00,20.64,0.319,-4.66,0.0,0.0,3.02,301.6,7.76
fcl01,2022-12-15 20:55:00,20.99,0.312,-4.86,0.0,0.0,3.96,306.8,6.88
fcl01,2022-12-15 21:00:00,21.14,0.307,-5.01,0.0,0.0,3.13,309.7,5.74
fcl01,2022-12-15 21:05:00,21.12,0.31,-4.87,0.0,0.0,1.91,293.6,6.44
fcl01,2022-12-15 21:10:00,20.98,0.308,-5.12,0.0,0.0,2.23,305.0,5.7
fcl01,2022-12-15 21:15:00,21.03,0.306,-5.22,0.0,0.0,2.17,328.4,4.17
fcl01,2022-12-15 21:20:00,21.0,0.307,-5.12,0.0,0.0,2.29,328.6,4.25
fcl01,2022-12-15 21:25:00,21.01,0.309,-5.01,0.0,0.0,1.95,326.7,3.95
fcl01,2022-12-15 21:30:00,21.0,0.308,-5.07,0.0,0.0,1.89,346.7,4.17
fcl01,2022-12-15 21:35:00,20.49,0.317,-4.95,0.0,0.0,2.13,306.3,4.65
fcl01,2022-12-15 21:40:00,20.2,0.318,-5.13,0.0,0.0,1.73,311.7,3.68
fcl01,2022-12-15 21:45:00,20.01,0.323,-4.99,0.0,0.0,1.25,307.8,5.26
fcl01,2022-12-15 21:50:00,20.53,0.316,-4.97,0.0,0.0,4.06,340.6,6.62
fcl01,2022-12-15 21:55:00,21.39,0.303,-5.08,0.0,0.0,4.32,351.0,8.5
fcl01,2022-12-15 22:00:00,21.82,0.295,-5.27,0.0,0.0,3.72,325.5,7.1
fcl01,2022-12-15 22:05:00,21.68,0.296,-5.31,0.0,0.0,2.39,299.4,6.05
fcl01,2022-12-15 22:10:00,21.27,0.31,-4.7,0.0,0.0,2.48,338.5,5.92
fcl01,2022-12-15 22:15:00,21.68,0.3,-5.03,0.0,0.0,2.73,318.0,5.74
fcl01,2022-12-15 22:20:00,21.73,0.3,-4.97,0.0,0.0,1.66,326.5,5.35
fcl01,2022-12-15 22:25:00,21.61,0.301,-5.05,0.0,0.0,1.39,350.7,2.98
fcl01,2022-12-15 22:30:00,21.66,0.306,-4.65,0.0,0.0,2.17,316.1,6.84
fcl01,2022-12-15 22:35:00,22.17,0.299,-4.67,0.0,0.0,4.4,313.7,8.33
fcl01,2022-12-15 22:40:00,22.19,0.298,-4.74,0.0,0.0,3.2,326.6,7.41
fcl01,2022-12-15 22:45:00,22.34,0.293,-4.93,0.0,0.0,3.8,325.2,10.74
fcl01,2022-12-15 22:50:00,22.7,0.288,-4.96,0.0,0.0,4.78,307.2,9.03
fcl01,2022-12-15 22:55:00,22.23,0.297,-4.78,0.0,0.0,3.5,306.5,6.18
fcl01,2022-12-15 23:00:00,22.16,0.295,-4.96,0.0,0.0,4.21,308.9,13.5
fcl01,2022-12-15 23:05:00,22.61,0.289,-5.02,0.0,0.0,5.89,304.6,9.82
fcl01,2022-12-15 23:10:00,22.9,0.285,-5.05,0.0,0.0,5.36,293.9,11.79
fcl01,2022-12-15 23:15:00,22.77,0.287,-5.01,0.0,0.0,4.57,308.9,9.86
fcl01,2022-12-15 23:20:00,22.7,0.287,-5.08,0.0,0.0,5.91,309.1,11.44
fcl01,2022-12-15 23:25:00,23.15,0.28,-5.16,0.0,0.0,6.3,298.2,15.39
fcl01,2022-12-15 23:30:00,22.98,0.285,-4.94,0.0,0.0,5.3,317.0,12.71
fcl01,2022-12-15 23:35:00,23.02,0.287,-4.77,0.0,0.0,7.73,306.7,13.24
fcl01,2022-12-15 23:40:00,23.17,0.286,-4.73,0.0,0.0,6.63,300.3,12.36
fcl01,2022-12-15 23:45:00,23.21,0.287,-4.58,0.0,0.0,6.81,313.9,14.29
fcl01,2022-12-15 23:50:00,23.38,0.288,-4.37,0.0,0.0,8.8,291.7,20.56
fcl01,2022-12-15 23:55:00,23.58,0.287,-4.28,0.0,0.0,7.76,293.1,20.56
fcl01,2022-12-16 00:00:00,23.72,0.286,-4.23,0.0,0.0,9.54,302.8,18.1
fcl01,2022-12-16 00:05:00,23.73,0.287,-4.19,0.0,0.0,10.37,316.3,20.33
fcl01,2022-12-16 00:10:00,23.87,0.284,-4.26,0.0,0.0,9.06,301.0,18.32
fcl01,2022-12-16 00:15:00,23.74,0.287,-4.11,0.0,0.0,8.97,300.8,18.54
fcl01,2022-12-16 00:20:00,23.8,0.288,-4.03,0.0,0.0,11.56,310.7,20.69
fcl01,2022-12-16 00:25:00,23.67,0.293,-3.8,0.0,0.0,9.42,315.3,17.32
fcl01,2022-12-16 00:30:00,23.49,0.296,-3.75,0.0,0.0,6.8,315.7,15.17
fcl01,2022-12-16 00:35:00,23.42,0.298,-3.63,0.0,0.0,6.97,315.5,14.07
fcl01,2022-12-16 00:40:00,23.3,0.3,-3.6,0.0,0.0,5.86,306.6,13.46
fcl01,2022-12-16 00:45:00,23.27,0.302,-3.5,0.0,0.0,5.52,312.6,11.97
fcl01,2022-12-16 00:50:00,23.27,0.304,-3.36,0.0,0.0,5.5,314.6,13.77
fcl01,2022-12-16 00:55:00,23.43,0.301,-3.44,0.0,0.0,11.01,308.1,22.01
fcl01,2022-12-16 01:00:00,23.5,0.299,-3.52,0.0,0.0,11.62,312.1,21.52
fcl01,2022-12-16 01:05:00,23.55,0.298,-3.54,0.0,0.0,10.48,309.7,18.07
fcl01,2022-12-16 01:10:00,23.55,0.299,-3.46,0.0,0.0,10.16,301.7,19.6
fcl01,2022-12-16 01:15:00,23.6,0.296,-3.61,0.0,0.0,7.85,305.1,16.88
fcl01,2022-12-16 01:20:00,23.57,0.297,-3.59,0.0,0.0,8.27,308.1,21.7
fcl01,2022-12-16 01:25:00,23.61,0.293,-3.8,0.0,0.0,10.3,309.9,20.92
fcl01,2022-12-16 01:30:00,23.56,0.292,-3.92,0.0,0.0,7.89,312.2,22.19
fcl01,2022-12-16 01:35:00,23.58,0.289,-4.13,0.0,0.0,8.24,318.5,15.21
fcl01,2022-12-16 01:40:00,23.64,0.285,-4.4,0.0,0.0,12.24,311.9,25.75
fcl01,2022-12-16 01:45:00,23.6,0.285,-4.44,0.0,0.0,12.42,310.3,21.83
fcl01,2022-12-16 01:50:00,23.6,0.282,-4.68,0.0,0.0,12.57,309.5,22.28
fcl01,2022-12-16 01:55:00,23.45,0.284,-4.65,0.0,0.0,9.4,312.3,19.24
fcl01,2022-12-16 02:00:00,23.33,0.285,-4.64,0.0,0.0,10.09,308.4,22.75
fcl01,2022-12-16 02:05:00,23.23,0.286,-4.67,0.0,0.0,9.69,305.9,22.19
fcl01,2022-12-16 02:10:00,23.38,0.278,-5.12,0.0,0.0,10.26,302.8,20.47
fcl01,2022-12-16 02:15:00,23.46,0.275,-5.25,0.0,0.0,7.55,314.0,15.92
fcl01,2022-12-16 02:20:00,23.32,0.28,-5.01,0.0,0.0,8.59,315.7,16.97
fcl01,2022-12-16 02:25:00,23.3,0.283,-4.84,0.0,0.0,6.65,310.7,12.58
fcl01,2022-12-16 02:30:00,23.21,0.285,-4.79,0.0,0.0,8.18,306.7,15.78
fcl01,2022-12-16 02:35:00,23.28,0.282,-4.93,0.0,0.0,7.82,309.6,18.95
fcl01,2022-12-16 02:40:00,23.32,0.28,-5.0,0.0,0.0,8.47,315.7,17.98
fcl01,2022-12-16 02:45:00,23.09,0.285,-4.84,0.0,0.0,4.63,315.6,9.03
fcl01,2022-12-16 02:50:00,23.01,0.284,-4.99,0.0,0.0,6.4,321.8,14.03
fcl01,2022-12-16 02:55:00,23.04,0.28,-5.28,0.0,0.0,6.49,314.7,12.01
fcl01,2022-12-16 03:00:00,23.05,0.278,-5.42,0.0,0.0,9.41,301.6,18.41
fcl01,2022-12-16 03:05:00,22.95,0.278,-5.47,0.0,0.0,8.03,313.1,13.07
fcl01,2022-12-16 03:10:00,22.95,0.277,-5.59,0.0,0.0,8.28,317.6,16.84
fcl01,2022-12-16 03:15:00,22.86,0.277,-5.64,0.0,0.0,5.61,318.4,11.71
fcl01,2022-12-16 03:20:00,22.91,0.277,-5.63,0.0,0.0,6.09,306.5,17.98
fcl01,2022-12-16 03:25:00,22.97,0.274,-5.82,0.0,0.0,7.53,310.7,15.92
fcl01,2022-12-16 03:30:00,23.09,0.271,-5.94,0.0,0.0,7.09,310.9,13.86
fcl01,2022-12-16 03:35:00,23.07,0.271,-5.94,0.0,0.0,5.92,316.1,12.41
fcl01,2022-12-16 03:40:00,23.08,0.268,-6.13,0.0,0.0,6.9,303.5,13.64
fcl01,2022-12-16 03:45:00,23.34,0.262,-6.39,0.0,0.0,8.32,303.4,16.35
fcl01,2022-12-16 03:50:00,23.4,0.26,-6.49,0.0,0.0,9.33,297.7,17.89
fcl01,2022-12-16 03:55:00,23.47,0.257,-6.65,0.0,0.0,8.28,301.8,19.64
fcl01,2022-12-16 04:00:00,23.5,0.258,-6.6,0.0,0.0,6.02,321.5,19.33
fcl01,2022-12-16 04:05:00,23.53,0.254,-6.86,0.0,0.0,7.25,322.0,14.03
fcl01,2022-12-16 04:10:00,23.73,0.25,-7.04,0.0,0.0,7.97,318.8,14.64
fcl01,2022-12-16 04:15:00,23.92,0.246,-7.21,0.0,0.0,9.03,326.0,19.91
fcl01,2022-12-16 04:20:00,23.91,0.249,-6.95,0.0,0.0,5.81,320.2,14.77
fcl01,2022-12-16 04:25:00,23.86,0.252,-6.78,0.0,0.0,8.03,324.8,13.94
fcl01,2022-12-16 04:30:00,23.84,0.251,-6.86,0.0,0.0,8.78,326.9,19.64
fcl01,2022-12-16 04:35:00,23.78,0.255,-6.61,0.0,0.0,8.25,327.1,13.77
fcl01,2022-12-16 04:40:00,23.76,0.255,-6.56,0.0,0.0,8.92,323.5,17.36
fcl01,2022-12-16 04:45:00,23.83,0.253,-6.66,0.0,0.0,9.83,326.4,21.65
fcl01,2022-12-16 04:50:00,23.95,0.249,-6.88,0.0,0.0,6.77,332.7,18.5
fcl01,2022-12-16 04:55:00,23.92,0.25,-6.81,0.0,0.0,6.95,321.7,12.85
fcl01,2022-12-16 05:00:00,23.98,0.247,-7.04,0.0,0.0,6.78,324.9,14.12
fcl01,2022-12-16 05:05:00,24.04,0.243,-7.36,0.0,0.0,8.57,308.1,16.4
fcl01,2022-12-16 05:10:00,24.31,0.235,-7.8,0.0,0.0,8.67,314.7,18.45
fcl01,2022-12-16 05:15:00,24.42,0.231,-8.07,0.0,0.0,9.16,313.4,17.67
fcl01,2022-12-16 05:20:00,24.25,0.234,-7.97,0.0,0.0,6.61,306.9,18.9
fcl01,2022-12-16 05:25:00,24.1,0.234,-8.08,0.0,0.0,8.84,320.5,17.71
fcl01,2022-12-16 05:30:00,24.18,0.231,-8.22,0.0,0.0,10.82,309.0,25.08
fcl01,2022-12-16 05:35:00,24.2,0.229,-8.41,0.0,0.0,10.83,313.2,23.58
fcl01,2022-12-16 05:40:00,24.08,0.233,-8.17,0.0,0.0,8.61,309.6,19.46
fcl01,2022-12-16 05:45:00,24.02,0.234,-8.16,0.0,0.0,9.19,311.8,18.68
fcl01,2022-12-16 05:50:00,24.01,0.234,-8.12,0.0,0.0,9.62,316.8,22.41
fcl01,2022-12-16 05:55:00,23.86,0.236,-8.09,0.0,0.0,8.43,310.1,16.66
fcl01,2022-12-16 06:00:00,24.03,0.233,-8.19,0.0,0.0,11.12,301.3,21.39
fcl01,2022-12-16 06:05:00,24.11,0.231,-8.33,0.0,0.0,8.48,299.8,17.71
fcl01,2022-12-16 06:10:00,24.05,0.233,-8.18,0.0,0.0,8.36,308.4,15.52
fcl01,2022-12-16 06:15:00,23.99,0.235,-8.05,0.0,0.0,6.54,301.2,15.04
fcl01,2022-12-16 06:20:00,24.23,0.228,-8.45,0.0,0.0,11.83,309.2,21.32
fcl01,2022-12-16 06:25:00,24.46,0.225,-8.58,0.0,0.0,10.58,319.6,20.27
fcl01,2022-12-16 06:30:00,24.42,0.227,-8.39,0.0,0.0,8.53,315.2,21.09
fcl01,2022-12-16 06:35:00,24.56,0.224,-8.56,0.0,0.0,8.92,312.9,17.58
fcl01,2022-12-16 06:40:00,24.45,0.229,-8.21,0.0,0.0,8.05,316.3,16.53
fcl01,2022-12-16 06:45:00,24.45,0.226,-8.48,0.0,0.0,9.58,313.7,17.98
fcl01,2022-12-16 06:50:00,24.72,0.221,-8.75,0.0,0.0,11.03,313.5,23.15
fcl01,2022-12-16 06:55:00,24.83,0.217,-8.96,0.0,0.0,10.61,302.5,21.0
fcl01,2022-12-16 07:00:00,24.72,0.219,-8.9,0.0,0.0,8.55,320.8,25.12
fcl01,2022-12-16 07:05:00,24.79,0.218,-8.95,0.0,0.0,7.87,319.4,16.79
fcl01,2022-12-16 07:10:00,24.66,0.22,-8.86,0.16,0.0,11.59,300.4,21.88
fcl01,2022-12-16 07:15:00,24.79,0.218,-8.93,1.47,0.0,12.93,312.0,26.4
fcl01,2022-12-16 07:20:00,24.77,0.221,-8.69,3.68,0.0,13.63,309.6,23.06
fcl01,2022-12-16 07:25:00,24.6,0.225,-8.41,7.58,0.0,11.5,312.3,23.42
fcl01,2022-12-16 07:30:00,24.66,0.227,-8.17,10.64,0.0,12.92,313.1,23.15
fcl01,2022-12-16 07:35:00,24.59,0.23,-7.98,13.98,0.0,9.42,302.8,23.55
fcl01,2022-12-16 07:40:00,24.7,0.229,-7.98,21.17,0.0,9.25,305.9,20.78
fcl01,2022-12-16 07:45:00,24.89,0.227,-7.97,29.56,0.0,9.67,308.3,24.52
fcl01,2022-12-16 07:50:00,25.01,0.228,-7.79,38.78,0.0,9.23,316.5,27.45
fcl01,2022-12-16 07:55:00,25.01,0.232,-7.47,46.66,0.0,9.85,321.7,18.45
fcl01,2022-12-16 08:00:00,25.1,0.231,-7.46,49.99,0.0,9.36,315.3,25.03
fcl01,2022-12-16 08:05:00,25.22,0.229,-7.53,52.95,0.0,11.91,315.0,23.15
fcl01,2022-12-16 08:10:00,25.34,0.229,-7.47,58.68,0.0,13.49,316.7,24.9
fcl01,2022-12-16 08:15:00,25.43,0.227,-7.51,72.44,0.0,11.89,314.2,18.23
fcl01,2022-12-16 08:20:00,25.57,0.228,-7.34,90.6,0.0,11.9,316.2,26.26
fcl01,2022-12-16 08:25:00,25.74,0.228,-7.17,96.2,0.0,14.74,314.5,27.94
fcl01,2022-12-16 08:30:00,25.84,0.229,-6.99,100.5,0.0,10.68,323.0,20.47
fcl01,2022-12-16 08:35:00,25.9,0.233,-6.65,100.3,0.0,11.57,319.1,19.69
fcl01,2022-12-16 08:40:00,26.05,0.231,-6.61,103.3,0.0,9.45,320.1,29.37
